0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.004,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.006,-1.67999628334115,-1.40179975460029,-1.81269722177017,-2.99370279611431,-0.885696293785265,-0.0696003595671108,1
0.008,-1.67999256669801,-1.40179950923663,-1.8126944435118,-2.99370559221966,-0.885692587586256,-0.0696007191348798,1
0.01,-1.67998761118605,-1.40179918211269,-1.81269073914597,-2.99370932035141,-0.885687645999858,-0.0696011985602925,1
0.012,-1.67998141682216,-1.40179877326706,-1.81268610864223,-2.99371398049947,-0.885681469042978,-0.0696017978443779,1
0.014,-1.67997398362378,-1.40179828273946,-1.81268055196955,-2.9937195726525,-0.885674056733127,-0.0696025169888346,1
0.016,-1.67996531161189,-1.40179771057751,-1.81267406909074,-2.99372609679678,-0.885665409091329,-0.0696033559957482,1
0.018,-1.67995540081094,-1.40179705683678,-1.81266665996239,-2.99373355291631,-0.885655526142109,-0.0696043148675932,1
0.02,-1.67994425124888,-1.40179632158074,-1.81265832453497,-2.9937419409927,-0.8856444079135,-0.0696053936072314,1
0.022,-1.67993186295715,-1.4017955048808,-1.81264906275274,-2.99375126100524,-0.885632054437042,-0.0696065922179127,1
0.024,-1.6799182359707,-1.40179460681628,-1.81263887455379,-2.99376151293088,-0.885618465747786,-0.069607910703275,1
0.026,-1.67990337032797,-1.40179362747443,-1.81262775987005,-2.99377269674424,-0.88560364188429,-0.0696093490673438,1
0.028,-1.67988726607089,-1.40179256695043,-1.81261571862726,-2.99378481241759,-0.885587582888619,-0.0696109073145327,1
0.03,-1.67986992324491,-1.40179142534737,-1.81260275074499,-2.99379785992087,-0.885570288806354,-0.069612585449643,1
0.032,-1.67985134189897,-1.40179020277627,-1.81258885613665,-2.99381183922167,-0.885551759686583,-0.0696143834778638,1
0.034,-1.67983152208549,-1.40178889935607,-1.81257403470946,-2.99382675028525,-0.885531995581909,-0.069616301404772,1
0.036,-1.67981046386044,-1.40178751521363,-1.81255828636445,-2.99384259307455,-0.88551099654845,-0.0696183392363321,1
0.038,-1.67978816728325,-1.40178605048374,-1.81254161099652,-2.99385936755016,-0.885488762645835,-0.0696204969788968,1
0.04,-1.67976463241687,-1.4017845053091,-1.81252400849436,-2.99387707367032,-0.885465293937214,-0.0696227746392061,1
0.042,-1.67973985932777,-1.40178287984034,-1.81250547874049,-2.99389571139097,-0.885440590489252,-0.0696251722243877,1
0.044,-1.67971384808591,-1.40178117423599,-1.81248602161125,-2.99391528066569,-0.885414652372132,-0.0696276897419573,1
0.046,-1.67968659876476,-1.40177938866252,-1.81246563697683,-2.99393578144573,-0.885387479659562,-0.0696303271998177,1
0.048,-1.67965811144132,-1.4017775232943,-1.81244432470121,-2.99395721368002,-0.885359072428768,-0.06963308460626,1
0.05,-1.67962838619607,-1.40177557831365,-1.81242208464222,-2.99397957731515,-0.885329430760502,-0.0696359619699621,1
0.052,-1.67959742311303,-1.40177355391077,-1.81239891665149,-2.99400287229539,-0.885298554739041,-0.0696389592999901,1
0.054,-1.67956522227974,-1.40177145028381,-1.81237482057451,-2.99402709856266,-0.885266444452191,-0.0696420766057972,1
0.056,-1.67953178378723,-1.4017692676388,-1.81234979625055,-2.99405225605657,-0.885233099991284,-0.0696453138972242,1
0.058,-1.67949710773008,-1.40176700618971,-1.81232384351273,-2.99407834471441,-0.885198521451185,-0.0696486711844996,1
0.06,-1.67946119420638,-1.40176466615842,-1.81229696218799,-2.99410536447111,-0.885162708930293,-0.0696521484782389,1
0.062,-1.67942404332983,-1.40176224741544,-1.81226915280561,-2.99413331376409,-0.885125662572756,-0.0696557468248447,1
0.064,-1.67938565518137,-1.401759750917,-1.81224041376315,-2.99416219551405,-0.885087382399607,-0.0696594641649662,1
0.066,-1.67934602988179,-1.4017571765495,-1.81221074557748,-2.99419200815379,-0.885047868562095,-0.0696633015457233,1
0.068,-1.67930516754327,-1.40175452456645,-1.81218014805086,-2.99422275160895,-0.885007121172761,-0.0696672589792822,1
0.07,-1.67926306828156,-1.40175179522928,-1.81214862097932,-2.99425442580287,-0.8849651403477,-0.0696713364781954,1
0.072,-1.67921973221591,-1.40174898880735,-1.81211616415273,-2.99428703065658,-0.884921926206558,-0.069675534055402,1
0.074,-1.67917515946913,-1.40174610557791,-1.81208277735477,-2.99432056608877,-0.884877478872528,-0.0696798517242288,1
0.076,-1.67912935016757,-1.40174314582613,-1.81204846036295,-2.99435503201581,-0.884831798472357,-0.0696842894983891,1
0.078,-1.67908230444111,-1.40174010984507,-1.81201321294859,-2.99439042835178,-0.884784885136346,-0.0696888473919839,1
0.08,-1.67903402242321,-1.40173699793573,-1.81197703487684,-2.99442675500842,-0.884736738998353,-0.0696935254195007,1
0.082,-1.67898450425083,-1.40173381040698,-1.81193992590666,-2.99446401189519,-0.884687360195796,-0.0696983235958143,1
0.084,-1.67893375006452,-1.40173054757561,-1.81190188579083,-2.9945021989192,-0.884636748869658,-0.0697032419361864,1
0.086,-1.67888176000836,-1.4017272097663,-1.81186291427595,-2.99454131598527,-0.884584905164486,-0.0697082804562652,1
0.088,-1.67882853423002,-1.40172379731165,-1.81182301110244,-2.99458136299591,-0.884531829228398,-0.0697134391720861,1
0.09,-1.6787740728807,-1.40172031055214,-1.81178217600454,-2.99462233985133,-0.884477521213084,-0.0697187181000713,1
0.092,-1.67871837611518,-1.40171674983617,-1.81174040871029,-2.99466424644944,-0.884421981273807,-0.0697241172570295,1
0.094,-1.6786614440918,-1.40171311552001,-1.81169770894155,-2.99470708268582,-0.884365209569414,-0.0697296366601561,1
0.096,-1.67860327697247,-1.40170940796787,-1.81165407641402,-2.99475084845377,-0.884307206262328,-0.0697352763270333,1
0.098,-1.67854387492268,-1.40170562755181,-1.81160951083719,-2.99479554364429,-0.884247971518564,-0.0697410362756296,1
0.1,-1.67848323815321,-1.40170177341223,-1.81156401435674,-2.9948411629925,-0.884187505653364,-0.0697469200956391,1
0.102,-1.67842136675321,-1.40169784841588,-1.81151758178525,-2.99488771669183,-0.884125808548575,-0.0697529206634475,1
0.104,-1.67835826094078,-1.40169385171935,-1.81147021525576,-2.99493519947288,-0.884062880526769,-0.0697590415691985,1
0.106,-1.67829392089566,-1.40168978372613,-1.81142191445311,-2.99498361121754,-0.883998721768255,-0.0697652828324141,1
0.108,-1.67822834680126,-1.40168564484778,-1.81137267905586,-2.99503295180531,-0.883933332457024,-0.0697716444729951,1
0.11,-1.67816153884458,-1.4016814355037,-1.81132250873639,-2.99508322111344,-0.883866712780676,-0.0697781265112282,1
0.112,-1.67809349721625,-1.4016771561212,-1.8112714031609,-2.99513441901689,-0.883798862930424,-0.0697847289677864,1
0.114,-1.67802422211047,-1.40167280713548,-1.81121936198938,-2.99518654538833,-0.88372978310109,-0.0697914518637288,1
0.116,-1.67795371372506,-1.40166838898962,-1.81116638487564,-2.99523960009814,-0.883659473491123,-0.0697982952205007,1
0.118,-1.67788197226145,-1.40166390213455,-1.81111247146731,-2.99529358301444,-0.88358793430259,-0.069805259059933,1
0.12,-1.6778089979247,-1.40165934702913,-1.81105762140581,-2.99534849400305,-0.883515165741188,-0.0698123434042428,1
0.122,-1.67773479092347,-1.40165472414006,-1.81100183432638,-2.99540433292754,-0.883441168016243,-0.0698195482760329,1
0.124,-1.67765935147007,-1.40165003394193,-1.81094510985808,-2.9954610996492,-0.883365941340722,-0.0698268736982919,1
0.126,-1.6775826797804,-1.40164527691719,-1.81088744762374,-2.99551879402703,-0.883289485931227,-0.069834319694394,1
0.128,-1.67750477607403,-1.4016404535562,-1.81082884724004,-2.99557741591779,-0.883211802008009,-0.0698418862880992,1
0.13,-1.67742564057416,-1.40163556435714,-1.81076930831744,-2.99563696517595,-0.883132889794965,-0.069849573503553,1
0.132,-1.67734527350763,-1.4016306098261,-1.81070883046021,-2.99569744165375,-0.883052749519651,-0.0698573813652861,1
0.134,-1.67726367510491,-1.40162559047702,-1.81064741326642,-2.99575884520113,-0.882971381413275,-0.069865309898215,1
0.136,-1.67718084560015,-1.40162050683171,-1.81058505632795,-2.9958211756658,-0.882888785710714,-0.0698733591276414,1
0.138,-1.67709678523114,-1.40161535941983,-1.81052175923048,-2.99588443289321,-0.882804962650511,-0.0698815290792521,1
0.14,-1.67701149423935,-1.40161014877892,-1.81045752155351,-2.99594861672656,-0.88271991247488,-0.0698898197791192,1
0.142,-1.67692497286988,-1.40160487545438,-1.8103923428703,-2.99601372700679,-0.882633635429717,-0.0698982312536999,1
0.144,-1.67683722137155,-1.40159953999945,-1.81032622274796,-2.9960797635726,-0.8825461317646,-0.0699067635298364,1
0.146,-1.67674823999682,-1.40159414297523,-1.81025916074735,-2.99614672626044,-0.882457401732791,-0.0699154166347558,1
0.148,-1.67665802900184,-1.4015886849507,-1.81019115642318,-2.99621461490453,-0.882367445591251,-0.06992419059607,1
0.15,-1.67656658864646,-1.40158316650266,-1.81012220932392,-2.99628342933685,-0.882276263600636,-0.0699330854417757,1
0.152,-1.67647391919421,-1.40157758821578,-1.81005231899185,-2.99635316938713,-0.882183856025306,-0.0699421012002543,1
0.154,-1.67638002091232,-1.40157195068255,-1.80998148496305,-2.99642383488289,-0.88209022313333,-0.069951237900272,1
0.156,-1.67628489407173,-1.40156625450334,-1.8099097067674,-2.9964954256494,-0.881995365196493,-0.0699604955709791,1
0.158,-1.67618853894708,-1.40156050028635,-1.80983698392856,-2.99656794150972,-0.881899282490297,-0.0699698742419105,1
0.16,-1.67609095581673,-1.40155468864761,-1.80976331596398,-2.99664138228467,-0.881801975293972,-0.0699793739429855,1
0.162,-1.67599214496275,-1.401548820211,-1.80968870238494,-2.99671574779288,-0.881703443890478,-0.0699889947045074,1
0.164,-1.67589210667096,-1.40154289560824,-1.80961314269647,-2.99679103785072,-0.881603688566511,-0.069998736557164,1
0.166,-1.67579084123087,-1.40153691547886,-1.80953663639742,-2.99686725227239,-0.881502709612509,-0.070008599532027,1
0.168,-1.67568834893577,-1.40153088047026,-1.80945918298041,-2.99694439086985,-0.881400507322662,-0.0700185836605516,1
0.17,-1.67558463008267,-1.40152479123765,-1.80938078193186,-2.99702245345287,-0.88129708199491,-0.0700286889745776,1
0.172,-1.67547968497233,-1.40151864844404,-1.80930143273198,-2.99710143982901,-0.881192433930954,-0.0700389155063279,1
0.174,-1.67537351415174,-1.40151244554921,-1.80922114902226,-2.99718131991988,-0.881086564283758,-0.0700492840481506,1
0.176,-1.67526611744347,-1.40150619765139,-1.80913990193736,-2.99726215329488,-0.880979471666991,-0.0700597531168039,1
0.178,-1.67515749540362,-1.40149989823002,-1.80905770510365,-2.99734390987193,-0.88087115724256,-0.0700703435021099,1
0.18,-1.67504764834719,-1.40149354797802,-1.80897455797732,-2.99742658945036,-0.880761621326454,-0.0700810552379052,1
0.182,-1.67493657659379,-1.40148714759753,-1.80889046000751,-2.99751019182676,-0.880650864239265,-0.0700918883583303,1
0.184,-1.67482428046679,-1.40148069779848,-1.80880541063711,-2.99759471679556,-0.880538886305383,-0.0701028428979087,1
0.186,-1.67471076029337,-1.40147419929864,-1.80871940930285,-2.99768016414898,-0.880425687852999,-0.070113918891547,1
0.188,-1.6745960164045,-1.40146765282357,-1.80863245543519,-2.99776653367708,-0.880311269214116,-0.0701251163745347,1
0.19,-1.67448004913497,-1.40146105910663,-1.8085445484584,-2.99785382516777,-0.880195630724554,-0.0701364353825439,1
0.192,-1.67436285882337,-1.40145441888899,-1.80845568779051,-2.99794203840677,-0.880078772723952,-0.0701478759516298,1
0.194,-1.6742444458121,-1.40144773291962,-1.80836587284334,-2.99803117317764,-0.879960695555783,-0.0701594381182297,1
0.196,-1.67412481044741,-1.40144100195527,-1.80827510302247,-2.99812122926178,-0.879841399567351,-0.0701711219191638,1
0.198,-1.67400395307935,-1.4014342267605,-1.80818337772727,-2.99821220643845,-0.879720885109809,-0.0701829273916343,1
0.2,-1.67388187406183,-1.40142740810765,-1.80809069635089,-2.99830410448475,-0.879599152538155,-0.0701948545732257,1
0.202,-1.67375857375261,-1.40142054677686,-1.80799705828022,-2.99839692317563,-0.879476202211244,-0.0702069035019048,1
0.204,-1.67363405251328,-1.40141364355604,-1.80790246289596,-2.9984906622839,-0.879352034491798,-0.0702190742160201,1
0.206,-1.67350831070931,-1.40140669924088,-1.80780690957255,-2.99858532158023,-0.879226649746406,-0.070231366754302,1
0.208,-1.67338134871003,-1.40139971463486,-1.80771039767823,-2.99868090083317,-0.879100048345535,-0.070243781155863,1
0.21,-1.67325316688863,-1.40139269054922,-1.80761292657497,-2.99877739980913,-0.878972230663538,-0.0702563174601965,1
0.212,-1.67312376586802,-1.40138562047717,-1.80751450998149,-2.9988747879844,-0.878843197938539,-0.0702689967841662,1
0.214,-1.67299314553659,-1.40137851989384,-1.80741511852371,-2.99897312569554,-0.878712948832206,-0.0702817770180688,1
0.216,-1.67286130652698,-1.40137138231298,-1.80731476590456,-2.99907238241553,-0.878581484592195,-0.0702946792754525,1
0.218,-1.67272824922696,-1.40136420857515,-1.80721345146211,-2.99917255790295,-0.878448805607461,-0.0703077035974349,1
0.22,-1.67259397402919,-1.40135699953045,-1.80711117452715,-2.99927365191364,-0.878314912271889,-0.070320850025416,1
0.222,-1.67245848141218,-1.40134975359293,-1.80700793921259,-2.9993756541047,-0.878179805269887,-0.0703341256314891,1
0.224,-1.67232177161231,-1.40134247651458,-1.80690373526091,-2.99947858442045,-0.878043484429765,-0.0703475163985926,1
0.226,-1.67218384511662,-1.40133516672669,-1.80679856677137,-2.99958243251414,-0.877905950444414,-0.0703610293981565,1
0.228,-1.67204470233316,-1.40132782510975,-1.80669243305015,-2.99968719813344,-0.877767203723126,-0.0703746646731378,1
0.23,-1.67190434367427,-1.40132045255257,-1.80658533339686,-2.99979288102373,-0.877627244679506,-0.070388422266839,1
0.232,-1.67176276955624,-1.40131304995172,-1.80647726710485,-2.99989948092828,-0.877486073731124,-0.0704023022229426,1
0.234,-1.67161998039934,-1.40130561821149,-1.80636823346122,-3.00000699758833,-0.877343691299526,-0.0704163045855114,1
0.236,-1.67147597662781,-1.4012981582439,-1.80625823174681,-3.00011543074302,-0.87720009781024,-0.0704304293989875,1
0.238,-1.67133075866985,-1.40129067096872,-1.80614726123624,-3.00022478012944,-0.877055293692784,-0.0704446767081933,1
0.24,-1.67118432695767,-1.40128315731342,-1.80603532119784,-3.00033504548262,-0.876909279380677,-0.07045904655833,1
0.242,-1.67103668192747,-1.4012756182132,-1.80592241089371,-3.00044622653554,-0.87676205531144,-0.0704735389949788,1
0.244,-1.67088782401944,-1.40126805461098,-1.8058085295797,-3.00055832301912,-0.876613621926613,-0.0704881540640997,1
0.246,-1.67073775367779,-1.4012604674574,-1.80569367650537,-3.00067133466227,-0.876463979671758,-0.0705028918120318,1
0.248,-1.67058647135076,-1.40125285771079,-1.80557785091407,-3.00078526119183,-0.876313128996466,-0.070517752285493,1
0.25,-1.67043397749061,-1.40124522633721,-1.80546105204284,-3.00090010233261,-0.87616107035437,-0.0705327355315803,1
0.252,-1.67028027255363,-1.4012375743104,-1.80534327912249,-3.00101585780743,-0.876007804203147,-0.070547841597769,1
0.254,-1.67012535700017,-1.40122990261182,-1.80522453137756,-3.00113252733706,-0.875853331004534,-0.0705630705319126,1
0.256,-1.66996923129462,-1.4012222122306,-1.80510480802632,-3.00125011064025,-0.875697651224331,-0.070578422382243,1
0.258,-1.66981189590544,-1.40121450416358,-1.80498410828078,-3.00136860743376,-0.87554076533241,-0.0705938971973703,1
0.26,-1.66965335169239,-1.40120676784299,-1.80486245396298,-3.00148796975966,-0.87538267515927,-0.070609528287113,1
0.262,-1.66949359835577,-1.40119902741929,-1.80473979904426,-3.00160829267296,-0.875223378468483,-0.0706252491869371,1
0.264,-1.66933263676731,-1.40119127234969,-1.80461616532771,-3.00172952821357,-0.87506287710207,-0.0706410931995218,1
0.266,-1.66917046740984,-1.40118350365843,-1.80449155200221,-3.00185167609151,-0.874901171544334,-0.0706570603751796,1
0.268,-1.66900709077224,-1.40117572238074,-1.80436595824841,-3.00197473601358,-0.874738262285641,-0.0706731507644083,1
0.27,-1.66884250734755,-1.40116792955949,-1.80423938324068,-3.0020987076846,-0.874574149820483,-0.0706893644180825,1
0.272,-1.66867671763287,-1.40116012624526,-1.80411182614711,-3.00222359080743,-0.874408834647485,-0.0707057013874537,1
0.274,-1.66850972212949,-1.40115231349624,-1.80398328612953,-3.00234938508298,-0.874242317269413,-0.07072216172415,1
0.276,-1.6683415213428,-1.40114449237831,-1.80385376234346,-3.00247609021017,-0.874074598193186,-0.0707387454801762,1
0.278,-1.66817211578235,-1.40113666396497,-1.80372325393815,-3.002603705886,-0.873905677929884,-0.070755452707913,1
0.28,-1.66800150596187,-1.40112882933738,-1.80359176005657,-3.00273223180553,-0.873735556994758,-0.0707722834601172,1
0.282,-1.66782969239923,-1.40112098958434,-1.80345927983539,-3.00286166766187,-0.873564235907233,-0.0707892377899219,1
0.284,-1.66765667592941,-1.40111313643121,-1.80332583068593,-3.00299197462114,-0.873391716288156,-0.0708063426712085,1
0.286,-1.66748245645119,-1.40110528971863,-1.80319137517439,-3.00312322941996,-0.873217996469657,-0.0708235443239703,1
0.288,-1.66730703481127,-1.40109744119568,-1.80305593069384,-3.00325539322227,-0.87304307808393,-0.0708408697158622,1
0.29,-1.66713041154258,-1.40108959197876,-1.8029194963575,-3.0033884657146,-0.872866961665489,-0.0708583189016887,1
0.292,-1.66695258730114,-1.40108173968234,-1.80278207811823,-3.003522432151,-0.872689648165747,-0.0708759020256483,1
0.294,-1.66677356239506,-1.40107389246373,-1.80264366138118,-3.003657321071,-0.872511137307019,-0.0708935989673868,1
0.296,-1.66659333749013,-1.40106604795588,-1.80250425208442,-3.00379311772552,-0.872331430050331,-0.0709114198691638,1
0.298,-1.66641191313722,-1.40105820730742,-1.80236384931493,-3.00392982179284,-0.872150526948208,-0.0709293647871776,1
0.3,-1.66622928989216,-1.40105037167571,-1.80222245215271,-3.00406743294895,-0.871968428558106,-0.0709474337779348,1
0.302,-1.66604546831499,-1.40104254222567,-1.80208005967146,-3.00420595086799,-0.871785135441746,-0.0709656268983161,1
0.304,-1.66586044897007,-1.40103472012986,-1.80193667093857,-3.00434537522221,-0.871600648165136,-0.0709839442055755,1
0.306,-1.66567423242601,-1.40102690656837,-1.80179228501511,-3.00448570568202,-0.871414967298575,-0.0710023857573406,1
0.308,-1.66548681951057,-1.40101909507693,-1.80164691585373,-3.00462691052839,-0.87122809431113,-0.0710209735777485,1
0.31,-1.66529821028983,-1.40101130214984,-1.80150053271062,-3.00476905220077,-0.87104002799169,-0.0710396637989615,1
0.312,-1.66510840560312,-1.40100352134542,-1.80135314952078,-3.00491209897796,-0.870850769820558,-0.0710584784396894,1
0.314,-1.66491740603475,-1.40099575387152,-1.80120476532155,-3.00505605052398,-0.870660320383774,-0.0710774175592019,1
0.316,-1.66472521217489,-1.40098800094607,-1.80105537914242,-3.00520090650007,-0.870468680273239,-0.0710964812169902,1
0.318,-1.66453182461804,-1.4009802637946,-1.80090499000655,-3.00534666656569,-0.870275850085205,-0.0711156694729173,1
0.32,-1.66433724396307,-1.40097254365015,-1.80075359693078,-3.00549333037848,-0.870081830420281,-0.0711349823872183,1
0.322,-1.66414147081318,-1.40096484175332,-1.80060119892562,-3.00564089759428,-0.869886621883448,-0.0711544200204998,1
0.324,-1.66394450577596,-1.40095715935225,-1.80044779499526,-3.00578936786717,-0.869690225084067,-0.0711739824337394,1
0.326,-1.66374634946338,-1.40094949770261,-1.80029338413754,-3.00593874084942,-0.869492640635888,-0.071193669688286,1
0.328,-1.66354700249179,-1.40094185806757,-1.80013796534397,-3.00608901619155,-0.869293869157062,-0.0712134818458594,1
0.33,-1.66334646548194,-1.40093424171787,-1.79998153759974,-3.00624019354232,-0.869093911270152,-0.0712334189685496,1
0.332,-1.66314473949616,-1.40092663678488,-1.79982412542545,-3.00639221875101,-0.86889276913829,-0.0712535188355881,1
0.334,-1.66294182428707,-1.40091907083896,-1.79966567671653,-3.00654519905366,-0.868690440318589,-0.0712737060874707,1
0.336,-1.66273772093129,-1.40091153204028,-1.79950621597163,-3.00669908029894,-0.868486926987862,-0.0712940184927496,1
0.338,-1.66253243006446,-1.40090402168484,-1.79934574215335,-3.00685386213037,-0.868282229783606,-0.0713144561152747,1
